bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,segment_indices,time,ECG,GSR1,HR, marker,RESP,stress
100.2042253521127,598.7771452667088,158.45072087755375,123.06782636487213,231.50041281970482,0.803030303030303,0.803030303030303,196.078431372549,163.47969687697687,142.60249554367198,73238.7329368694,1.1464013743498007,0.3952285139407876,"(0, 612)",19.645163934426233,-0.06171147540983615,1.6460721311475388,71.99127377049143,0.0,12.34440983606558,1
76.5,784.313725490196,175.37788058821883,0.0,196.078431372549,1.0,1.0,196.078431372549,0.0,0.0,0.0,,0.2551020408163265,"(612, 1224)",59.0,-0.655916393442624,1.5527786885245896,64.53468196721353,2.2490655737704923,12.572281967213119,0
,,,--,,,,,,,,,,"(1224, 1836)",98.35483606557376,-0.27139672131147496,1.5394360655737689,73.22070491803292,14.553065573770494,12.372616393442616,0
108.5472972972973,552.7544351073764,164.12005634151134,151.89921691491884,225.07609536609863,0.611764705882353,0.611764705882353,196.078431372549,159.11939433430715,169.64038118431588,84801.24520261888,0.9379806460197848,0.5170987313844456,"(1836, 2448)",137.7096803278689,-0.004924590163934428,1.4388426229508198,70.00613442622924,14.613491803278755,12.213842622950834,0
102.82258064516131,583.5294117647059,163.51389403028048,142.4606483171773,248.62893063013829,0.7549019607843137,0.7549019607843137,196.078431372549,175.7231046832209,143.10767066847168,79002.64894483298,1.2279083564312023,0.3428790871187184,"(2448, 3060)",177.03225779967158,0.0001625615763546762,1.4972528735632111,69.89947126436722,19.723284072249545,12.163507389162556,0
106.18032786885244,565.0764242704957,167.9971654622257,149.94232987312571,237.7800245454245,0.6764705882352942,0.6764705882352942,196.078431372549,165.92345733979306,153.64276203527942,80088.42759413747,1.0799301909301382,0.39032006245121004,"(3060, 3672)",216.3548360655737,-0.005618032786885246,1.1794327868852497,68.78995245901599,17.221393442622908,12.236216393442609,0
83.78571428571428,716.1125319693095,136.93417224389614,124.01088863405413,232.00312874900465,0.8,0.8,196.078431372549,148.68383223630497,116.8272087040489,54570.460590592695,1.272681542986758,0.2429543245869777,"(3672, 4284)",255.70968032786885,0.004268852459016395,1.1427737704918055,68.11456721311448,16.76472131147537,12.265550819672114,0
94.03902439024387,638.0329909741674,171.0380537072404,153.99111791025018,244.80951876345011,0.6764705882352942,0.6764705882352942,0.0,171.90148282340115,178.35832865273488,96321.42292811374,0.9637984619047129,0.14932802389248384,"(4284, 4896)",295.0645163934426,0.0007688524590163934,1.125567213114759,70.78481475409777,18.99044262295089,12.431409836065574,0
83.671875,717.0868347338934,147.7972656389123,137.2263161223069,287.0294332201569,0.8571428571428571,0.8571428571428571,0.0,201.99166809322074,113.78205048509753,72203.30619351736,1.7752507291971888,0.5580357142857143,"(4896, 5508)",334.4193524590165,-0.0021475409836065567,1.1083901639344291,63.80845409836006,18.81737704918036,11.916180327868865,0
101.72432432432433,589.8294277060418,159.11018516855302,136.64811016076578,209.88942122001848,0.6458333333333334,0.6458333333333334,196.078431372549,147.96380944668982,163.70477867249897,76096.8594705358,0.9038453895270832,0.31715388858246,"(5508, 6120)",373.7741950819673,0.00531803278688525,1.0839049180327882,69.40619999999974,17.874655737704888,11.95394426229508,0
84.69642857142857,708.4123972169513,146.7098482573461,153.06367643133333,268.49144975743445,0.75,0.75,0.0,182.5939267861684,118.815682779812,68156.92199399363,1.5367830450846258,0.5922011661807579,"(6120, 6732)",413.0967750410509,0.0017356321839080435,1.0647684729064073,65.35800492610808,17.58633825944176,11.942660098522165,0
85.75796178343948,699.6434937611409,134.79931784540267,128.2029101041375,259.387383437705,0.85,0.85,0.0,176.878613261458,90.65314710248495,50374.190822386816,1.9511580007420335,0.5199532042116211,"(6732, 7344)",452.41935245901635,0.003027868852459012,1.0485606557377072,66.17048852458979,17.414721311475507,11.940396721311481,0
83.65467625899282,717.2342621259029,121.341341757532,124.71218105991301,204.4258961343871,0.6956521739130435,0.6956521739130435,98.0392156862745,141.37360572699916,77.66780544880052,34495.24561376676,1.820234328884112,0.33034796652473936,"(7344, 7956)",491.7741950819671,-0.003224590163934428,1.0340442622950785,68.94079508196702,17.28721311475408,11.962681967213099,0
79.13793103448273,758.169934640523,152.44318679334125,134.7420139090739,265.49145113189417,0.8333333333333334,0.8333333333333334,196.078431372549,174.46206294168812,107.76883952837356,59066.88695837693,1.6188544268007583,0.4691531785127844,"(7956, 8568)",531.1290327868853,0.0014393442622950825,1.0220459016393508,68.51945901639291,17.176524590163993,11.970163934426227,0
97.27777777777777,616.7904054825814,164.86301233284578,134.53080100814134,217.52948871577613,0.6923076923076923,0.6923076923076923,196.078431372549,152.33039122718066,169.08166637305413,80915.72868421504,0.9009279036266756,0.25195263290501385,"(8568, 9180)",570.4838688524591,-0.0008901639344262324,1.0103442622950811,67.65229836065551,17.048721311475568,11.925586885245902,0
93.19090909090907,643.8396254023997,154.5259441901561,151.819184228186,244.55277037738185,0.6888888888888889,0.6888888888888889,196.078431372549,172.48518878335065,133.80525083036238,72506.14872939473,1.2890763831236076,0.4406307977736549,"(9180, 9792)",609.8064532019704,0.003142857142857143,0.9996469622331796,67.02948768472854,16.99599343185532,11.90490640394089,0
94.85175202156331,632.5660699062233,155.2794553456433,134.04728570324968,226.72964147281482,0.7303370786516854,0.7303370786516854,196.078431372549,159.03779795791098,149.01684576414058,74453.58136089653,1.0672471098310004,0.15127344738434456,"(9792, 10404)",649.1290327868852,-0.0022409836065573783,0.9902901639344144,67.52609999999964,17.006245901639303,11.918180327868836,0
84.99999999999999,705.8823529411766,114.33239009500592,122.45094114506666,214.79315980594757,0.75,0.75,98.0392156862745,151.24753549550502,86.58589084635143,41141.99139775366,1.7467919313078053,0.4251700680272109,"(10404, 11016)",688.4838688524591,0.0017983606557377067,0.9823344262295218,66.06889180327822,16.96522950819687,11.858518032786892,0
